Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Arrangement (product.metafields.shopify.arrangement),Celebration type (product.metafields.shopify.celebration-type),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Fencing components (product.metafields.shopify.fencing-components),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Garland style (product.metafields.shopify.garland-style),Lighting options (product.metafields.shopify.lighting-options),Material (product.metafields.shopify.material),Material treatment (product.metafields.shopify.material-treatment),Plant container type (product.metafields.shopify.plant-container-type),Plant material (product.metafields.shopify.plant-material),Plant name (product.metafields.shopify.plant-name),Planter material (product.metafields.shopify.planter-material),Shape (product.metafields.shopify.shape),Stem length (product.metafields.shopify.stem-length),Suitable location (product.metafields.shopify.suitable-location),Suitable space (product.metafields.shopify.suitable-space),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
premium-traditional-artificial-floral-garland-ceremonial-haar-collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/WhatsAppImage2026-05-12at6.19.02PM.jpg?v=1778788934,49,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
premium-traditional-artificial-floral-garland-ceremonial-haar-collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/WhatsAppImage2026-05-12at6.19.03PM_1.jpg?v=1778788935,50,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
premium-traditional-artificial-floral-garland-ceremonial-haar-collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/WhatsAppImage2026-05-12at6.19.03PM_2.jpg?v=1778788935,51,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
premium-traditional-artificial-floral-garland-ceremonial-haar-collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/WhatsAppImage2026-05-12at6.19.03PM.jpg?v=1778788934,52,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
premium-traditional-artificial-floral-garland-ceremonial-haar-collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/WhatsAppImage2026-05-12at6.19.04PM_1.jpg?v=1778788935,53,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
premium-traditional-artificial-floral-garland-ceremonial-haar-collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/WhatsAppImage2026-05-12at6.19.04PM_2.jpg?v=1778788935,54,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
premium-traditional-artificial-floral-garland-ceremonial-haar-collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/WhatsAppImage2026-05-12at6.19.04PM.jpg?v=1778788935,55,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
premium-traditional-artificial-floral-garland-ceremonial-haar-collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/WhatsAppImage2026-05-12at6.19.05PM_1.jpg?v=1778788935,56,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
premium-traditional-artificial-floral-garland-ceremonial-haar-collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/WhatsAppImage2026-05-12at6.19.05PM_2.jpg?v=1778788934,57,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
premium-traditional-artificial-floral-garland-ceremonial-haar-collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/WhatsAppImage2026-05-12at6.19.05PM.jpg?v=1778788934,58,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
premium-traditional-artificial-floral-garland-ceremonial-haar-collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/WhatsAppImage2026-05-12at6.19.06PM_1.jpg?v=1778788935,59,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
premium-traditional-artificial-floral-garland-ceremonial-haar-collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/WhatsAppImage2026-05-12at6.19.06PM_2.jpg?v=1778788935,60,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
premium-traditional-artificial-floral-garland-ceremonial-haar-collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/WhatsAppImage2026-05-12at6.19.06PM.jpg?v=1778788937,61,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
premium-traditional-artificial-floral-garland-ceremonial-haar-collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/WhatsAppImage2026-05-12at6.19.07PM.jpg?v=1778788935,62,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
premium-artificial-flower-heads-for-diy-decor-crafts,Premium Artificial Flower Heads for DIY Decor & Crafts,"This collection features high-quality, stemless artificial flower heads designed for versatile decorative use across weddings, events, crafts, and home interiors.

Punji / Pom-Pom Series (FB-2715): Voluminous, multi-layered heads with a full, textured appearance perfect for creating impact in arrangements. Available in diverse colors including Aqua, Magenta, and Peach, these blooms work beautifully in garlands, backdrop installations, and statement centerpieces.

Classic Open-Bloom Rose (FB-2730): Elegant, realistic roses crafted to capture the natural beauty of fresh blooms. Soft tones like Sky Blue, Lavender, and White offer sophisticated color options for weddings, anniversaries, and premium event styling.

Textured Carnations: High-volume ruffled heads in vibrant shades and metallic Gold. The intricate layering and rich color palette make these ideal for adding depth and dimension to floral displays, bouquets, and decorative installations.

Specialty Items: Includes glitter-infused crimson roses that catch light beautifully and dramatic dark-edged crimson blooms for bold, artistic arrangements. These statement pieces elevate any design concept.

Ideal for: Wedding centerpieces, event décor, garment embellishments, hair accessories, festive garlands, DIY craft projects, and interior styling. Each flower head is designed to maintain its shape and color, offering long-lasting beauty without the maintenance of fresh flowers.

Perfect for florists, event planners, craft enthusiasts, and anyone seeking premium artificial florals that combine realism with creative flexibility.",Blossom Art Galleries,Home & Garden > Decor > Artificial Flora > Artificial Flowering Plants,Artificial Flower Heads,"Artificial Flowers, DIY Crafts, Flower Heads, Wedding DIY",true,Color,multicolor,product.metafields.shopify.color-pattern,,,,,,,,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Specialty_Decorative_Rose_Heads.jpg?v=1778788510,1,Features subtle shimmering glitter on deep red fabric petals for a luxe finish.,false,,,,,,,multicolor; red,plastic,,,,,,,,artificial,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Specialty_Decorative_Rose_Heads.jpg?v=1778788510,kg,,,active
premium-artificial-flower-heads-for-diy-decor-crafts,,,,,,,,,red,,,,,,,,,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Classic_Open-Bloom_Rose_Series_FB-2730.jpg?v=1778788219,2,"Elegant, fully opened roses with natural-looking petal curls and green sepal accents.",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Classic_Open-Bloom_Rose_Series_FB-2730.jpg?v=1778788219,kg,,,
premium-artificial-flower-heads-for-diy-decor-crafts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Punji_Pom-Pom_Series_FB-2715.jpg?v=1778788129,3,"Dense, multi-layered petals creating a full, rounded pom-pom effect.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
premium-artificial-flower-heads-for-diy-decor-crafts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Specialty_Velvet_Glitter_Roses.jpg?v=1778788310,4,Features subtle shimmering glitter on deep red fabric petals for a luxe finish.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxury-artificial-floral-runners-stage-borders,Luxury Artificial Floral Runners & Stage Borders,"Elevate your event spaces with our Luxury Artificial Floral Runners &amp; Stage Borders—the ultimate choice for premium venues, weddings, corporate galas, and high-end interior displays. Each runner is meticulously handcrafted to deliver sophisticated elegance without compromise.

Our collection features six stunning signature designs, each curated to complement diverse aesthetic visions. Choose from Romantic Blush for intimate celebrations, Wild Greenery for natural sophistication, Azure Sky for contemporary elegance, Timeless Ivory for classic refinement, Golden Radiance for opulent affairs, and Sunset Warmth for warm, inviting atmospheres.

Constructed from premium silk and high-quality fabric, these runners combine lifelike botanical beauty with exceptional durability. The flexible base design ensures versatility—use them as luxurious table runners to frame your dining experience, dramatic aisle borders to guide guests through memorable moments, or striking stage decorations to create a captivating backdrop for ceremonies and performances.

Unlike fresh florals, our artificial runners require zero maintenance, never wilt, and maintain their pristine appearance throughout multi-day events. They're lightweight yet substantial, easy to transport, and designed to withstand repeated use across seasons and venues.

Perfect for wedding planners, event designers, hospitality professionals, and luxury home decorators, these runners transform ordinary spaces into extraordinary experiences. Each piece reflects our commitment to premium craftsmanship and attention to detail—hallmarks of Blossom Art Galleries' artificial floral collection.

The complete set includes all six signature designs (FR-2026-PNK, FR-2026-WGR, FR-2026-BLU, FR-2026-WHT, FR-2026-GLD, FR-2026-SUN), offering unmatched flexibility for diverse event themes and seasonal rotations.

Invest in timeless beauty that endures. Transform your vision into reality with runners that combine luxury aesthetics with practical longevity.",Blossom Art Galleries,Home & Garden > Decor > Artificial Flora > Artificial Flowering Plants,Artificial Floral Runners,"Artificial Flowers, Floral Decor, Floral Runner, Luxury Events, Stage Border, Table Decor, Wedding Decor",true,Color,romantic-blush,product.metafields.shopify.color-pattern,,,,,,,,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Blush_Rose_Mixed_Foliage_Runner.jpg?v=1778786696,1,"A lush, romantic mix of peach and pink roses nestled in varied green foliage with delicate white filler flowers.",false,,,,,other,,romantic-blush; wild-meadow; cool-azure; classic-white; golden-peony-luxe; sunset-garden,silk; fabric,,,,,,,,artificial,cool-azure,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Blush_Rose_Mixed_Foliage_Runner.jpg?v=1778786696,kg,,,active
luxury-artificial-floral-runners-stage-borders,,,,,,,,,wild-meadow,,,,,,,,,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Wild_Meadow_Greenery_Runner.jpg?v=1778786757,2,"A dense, high-volume arrangement primarily consisting of white baby’s breath and textured green sprigs, creating a natural meadow look.",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Wild_Meadow_Greenery_Runner.jpg?v=1778786757,kg,,,
luxury-artificial-floral-runners-stage-borders,,,,,,,,,cool-azure,,,,,,,,,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Cool_Breeze_Hydrangea_Lily_Runner.jpg?v=1778786833,3,"vibrant, eye-catching combination of sky blue and white hydrangeas accented with striking pink lilies and elongated white leaf accents.",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Cool_Breeze_Hydrangea_Lily_Runner.jpg?v=1778786833,kg,,,
luxury-artificial-floral-runners-stage-borders,,,,,,,,,classic-white,,,,,,,,,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Classic_White_Rose_Eucalyptus_Runner.jpg?v=1778786989,4,"Timeless pure white roses paired with silver-dollar eucalyptus and deep green leaves for a sophisticated, clean aesthetic.",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Classic_White_Rose_Eucalyptus_Runner.jpg?v=1778786989,kg,,,
luxury-artificial-floral-runners-stage-borders,,,,,,,,,golden-peony-luxe,,,,,,,,,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Golden_Oasis_Peony_Runner.jpg?v=1778787075,5,"A rich, multi-tonal arrangement of pink and burgundy peonies, white roses, and shimmering golden palm leaves.",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Golden_Oasis_Peony_Runner.jpg?v=1778787075,kg,,,
luxury-artificial-floral-runners-stage-borders,,,,,,,,,sunset-garden,,,,,,,,,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Sunset_Rose_Garden_Runner.jpg?v=1778787144,6,"A dense concentration of roses in varying shades of hot pink, soft pink, and peach, balanced with dark green foliage.",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Sunset_Rose_Garden_Runner.jpg?v=1778787144,kg,,,
traditional-artificial-marigold-jasmine-festive-toran-set,Traditional Artificial Marigold & Jasmine Festive Toran Set,"Premium handcrafted artificial marigold (Genda) and jasmine (Mogra) festive door hangings. Features traditional tiered designs, V-shape patterns, and decorative golden bell accents. Durable and vibrant colors suitable for Diwali, weddings, and home entrance decor. Set includes three distinct traditional styles as shown in product media.

Each toran in this collection is meticulously crafted to capture the authentic beauty of fresh florals while offering lasting durability. The lifelike marigold blooms and delicate jasmine flowers are rendered in rich, fade-resistant colors that maintain their vibrancy through seasons of display. Golden bell embellishments add an elegant finishing touch, enhancing the festive appeal of your entrance.

Perfect for creating an inviting threshold during major celebrations, these torans work beautifully for Diwali festivities, wedding season decor, temple entrances, and year-round home beautification. The traditional designs honor cultural aesthetics while the premium artificial construction ensures they withstand humidity, dust, and sunlight without wilting or fading.

The set's three distinct styles offer flexibility—display them individually across different doorways or combine them for a layered, abundant look. Installation is simple with sturdy hanging loops, making them ideal for both temporary festive displays and permanent entrance decor.

Whether you're decorating a residential entrance, event venue, or commercial space, these artificial torans deliver the warmth and auspiciousness of traditional florals without the maintenance demands of fresh flowers. They're an investment in timeless decor that celebrates cultural heritage while providing practical, long-lasting beauty for your interiors.",Blossom Art Galleries,Home & Garden > Decor > Wreaths & Garlands > Garlands,Festive Torans,"Diwali Decoration, Door Hanging, Festive Garland, Indian Wedding Decor, Marigold Toran",true,Garland style,bell-drop-arch,product.metafields.shopify.garland-style,,,,,,,,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Curtain_Style_Toran.jpg?v=1778785699,1,Multi-strand vertical hanging with large golden bell bases.,false,,,,,,wedding,floral; geometric,,,,bell-drop-arch; v-shape-pattern; tiered-marigold,non-illuminated,plastic; metal,,,artificial,,,rectangular,,,indoors,holidays,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Curtain_Style_Toran.jpg?v=1778785699,kg,,,active
traditional-artificial-marigold-jasmine-festive-toran-set,,,,,,,,,v-shape-pattern,,,,,,,,,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/V-Shape_Garland.jpg?v=1778785568,2,Traditional V-shaped garland with dense yellow marigold and white floral patterns.,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/V-Shape_Garland.jpg?v=1778785568,kg,,,
traditional-artificial-marigold-jasmine-festive-toran-set,,,,,,,,,tiered-marigold,,,,,,,,,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Jasmine_Drop_Toran.jpg?v=1778785202,3,Marigold top border with long hanging jasmine (Mogra) white strands.,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Jasmine_Drop_Toran.jpg?v=1778785202,kg,,,
premium-artificial-floral-stems-decorative-branches,Premium Artificial Floral Stems & Decorative Branches,"<p>A curated collection of premium artificial floral stems designed to elevate any interior space or event setting. This exclusive range features meticulously crafted sunflowers, velvet roses, lotus blooms, and decorative cherry blossom branches that capture the natural beauty and elegance of fresh florals without the maintenance. Each stem is handcrafted with exceptional attention to detail, showcasing realistic textures, lifelike petal formations, and vibrant colors that remain vivid and fade-resistant year-round. The premium quality ensures these pieces maintain their aesthetic appeal through countless displays and seasonal rotations. Versatile and sophisticated, these stems are ideal for floor vases, tall arrangements, event centerpieces, wedding floral installations, and luxury home décor. Mix and match across our collection to create custom arrangements that suit any occasion—from intimate gatherings to grand celebrations. Available models: FB-2916, FB-2918, FB-2920, FB-2921, and FB-2923. Each model offers distinct botanical character, allowing you to build layered, dynamic displays with depth and visual interest. Perfect for interior designers, event planners, and discerning homeowners seeking premium artificial florals that deliver lasting beauty without wilting, watering, or seasonal replacement.</p>A curated collection of premium artificial floral stems designed to elevate any interior space or event setting. This exclusive range features meticulously crafted sunflowers, velvet roses, lotus blooms, and decorative cherry blossom branches that capture the natural beauty and elegance of fresh florals without the maintenance.

Each stem is handcrafted with exceptional attention to detail, showcasing realistic textures, lifelike petal formations, and vibrant colors that remain vivid and fade-resistant year-round. The premium quality ensures these pieces maintain their aesthetic appeal through countless displays and seasonal rotations.

Versatile and sophisticated, these stems are ideal for floor vases, tall arrangements, event centerpieces, wedding floral installations, and luxury home décor. Mix and match across our collection to create custom arrangements that suit any occasion—from intimate gatherings to grand celebrations.

Available models: FB-2916, FB-2918, FB-2920, FB-2921, and FB-2923. Each model offers distinct botanical character, allowing you to build layered, dynamic displays with depth and visual interest.

Perfect for interior designers, event planners, and discerning homeowners seeking premium artificial florals that deliver lasting beauty without wilting, watering, or seasonal replacement.

Why Choose Our Floral Stems: Unlike mass-produced alternatives, our collection combines botanical authenticity with durability. Each piece is engineered to withstand temperature fluctuations, humidity, and UV exposure, making them suitable for both indoor displays and covered outdoor installations. The non-toxic materials ensure safety in homes with children and pets.

Styling Flexibility: Create monochromatic arrangements for modern minimalist interiors, or blend",Blossom Art Galleries,Home & Garden > Decor > Artificial Flora > Artificial Flowering Plants,Artificial Floral Stems,"Cherry Blossom, elvet Rose, Event Flowers, Lotus, Sunflowers",true,Plant name,sunflower-2,product.metafields.shopify.plant-name,,,,,,,,0.0,shopify,200,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Sunflower_Multi-Head_..jpg?v=1778782022,1,"Large, vibrant yellow multi-head sunflower stem with detailed green leaves.",false,,,,,other; box-2,,yellow; pink; red; white; blue,plastic,,,,,,,,artificial,sunflower-2; rose-2; cherry-2; decorative; sunflower-triple-head; lotus-stem-with-bud; lotus-bud-collection; cherry-blossom-clusters; larkspur-delphinium-spikes; pampas-dried-effect-stems,,,long,living-room; dining-room; entrance,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Sunflower_Multi-Head_..jpg?v=1778782022,kg,,,active
premium-artificial-floral-stems-decorative-branches,,,,,,,,,rose-2,,,,,,,,,0.0,shopify,200,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Velvet_Rose.jpg?v=1778781198,2,Deep burgundy/maroon multi-bloom rose stem with a rich velvet texture.,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Velvet_Rose.jpg?v=1778781198,kg,,,
premium-artificial-floral-stems-decorative-branches,,,,,,,,,cherry-2,,,,,,,,,0.0,shopify,200,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Cherry_Blossom_Stems.jpg?v=1778782176,3,"Elegant vertical branches featuring small, delicate cherry blossom flowers.",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Cherry_Blossom_Stems.jpg?v=1778782176,kg,,,
premium-artificial-floral-stems-decorative-branches,,,,,,,,,decorative,,,,,,,,,0.0,shopify,200,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Decorative_Hanging_Strands.jpg?v=1778781374,4,"Dense hanging floral strands with large petals, ideal for ceiling or wall decor.",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Decorative_Hanging_Strands.jpg?v=1778781374,kg,,,
premium-artificial-floral-stems-decorative-branches,,,,,,,,,sunflower-triple-head,,,,,,,,,0.0,shopify,200,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Sunflower_Multi-Head.jpg?v=1778781069,5,"Large, vibrant yellow multi-head sunflower stem with detailed green leaves.",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Sunflower_Multi-Head.jpg?v=1778781069,kg,,,
premium-artificial-floral-stems-decorative-branches,,,,,,,,,lotus-stem-with-bud,,,,,,,,,0.0,shopify,200,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Lotus_Stem.jpg?v=1778781129,6,Elegant pink lotus stem featuring two open blooms and one realistic bud.,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Lotus_Stem..jpg?v=1778782101,kg,,,
premium-artificial-floral-stems-decorative-branches,,,,,,,,,lotus-bud-collection,,,,,,,,,0.0,shopify,200,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Long_Stem_Branches.jpg?v=1778781548,7,"Elegant vertical branches featuring small, delicate cherry blossom flowers.",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Long_Stem_Branches.jpg?v=1778781548,kg,,,
premium-artificial-floral-stems-decorative-branches,,,,,,,,,cherry-blossom-clusters,,,,,,,,,0.0,shopify,200,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Lotus_Stem..jpg?v=1778782101,8,Elegant pink lotus stem featuring two open blooms and one realistic bud.,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Cherry_Blossom_Clusters.jpg?v=1778782335,kg,,,
premium-artificial-floral-stems-decorative-branches,,,,,,,,,larkspur-delphinium-spikes,,,,,,,,,0.0,shopify,200,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Cherry_Blossom_Clusters.jpg?v=1778782335,9,"Elegant vertical branches featuring small, delicate cherry blossom flowers",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Larkspur_Delphinium_Tall_Floral_Spikes.jpg?v=1778782411,kg,,,
premium-artificial-floral-stems-decorative-branches,,,,,,,,,pampas-dried-effect-stems,,,,,,,,,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Larkspur_Delphinium_Tall_Floral_Spikes.jpg?v=1778782411,10,Vertical floral spikes with detailed blooms and realistic green foliage at the base.,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Single_Bud_Stems..jpg?v=1778782681,kg,,,
premium-artificial-floral-stems-decorative-branches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Single_Bud_Stems..jpg?v=1778782681,11,Sleek green stems with protected lotus buds in various stages of bloom.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artificial-floral-hanging-catalog,Artificial Floral Hanging,"<ul data-path-to-node=""2"">
<li>
<blockquote data-path-to-node=""2,1,1"">
<p data-path-to-node=""2,1,1,0"">Premium artificial wisteria-style floral hangings designed for high-impact decor. Each unit features 90 high-density flowers and 6 realistic green leaves.</p>
<ul data-path-to-node=""2,1,1,1"">
<li>
<p data-path-to-node=""2,1,1,1,0,0""><b data-path-to-node=""2,1,1,1,0,0"" data-index-in-node=""0"">Series:</b> ZBA 7003</p>
</li>
<li>
<p data-path-to-node=""2,1,1,1,1,0""><b data-path-to-node=""2,1,1,1,1,0"" data-index-in-node=""0"">Length:</b> Extended hanging design suitable for ceilings and backdrops</p>
</li>
<li>
<p data-path-to-node=""2,1,1,1,2,0""><b data-path-to-node=""2,1,1,1,2,0"" data-index-in-node=""0"">Materials:</b> Durable synthetic fabric and flexible stems</p>
</li>
<li>
<p data-path-to-node=""2,1,1,1,3,0""><b data-path-to-node=""2,1,1,1,3,0"" data-index-in-node=""0"">Ideal for:</b> Weddings, events, restaurant interiors, and home balcony decor</p>
</li>
</ul>
</blockquote>
</li>
</ul>Premium artificial wisteria-style floral hangings designed for high-impact decor. Each unit features 90 high-density flowers and 6 realistic green leaves, creating a lush, cascading effect perfect for transforming any space.

Series: ZBA 7003
Length: Extended hanging design suitable for ceilings and backdrops
Materials: Durable synthetic fabric and flexible stems

Ideal for weddings, events, restaurant interiors, and home balcony decor. The lifelike blooms maintain their vibrant appearance year-round without watering or maintenance. Perfect for creating dramatic focal points, enhancing event venues, or adding greenery to indoor and outdoor settings.

Each hanging arrives ready to install with pre-arranged stems and flowers. Mix and match with complementary foliage and potted plants from our catalog to design complete floral installations. Weather-resistant construction ensures longevity in both climate-controlled interiors and covered outdoor spaces.

Transform your venue with premium artificial florals that deliver the elegance of fresh flowers with zero upkeep.",Blossom Art Galleries,Home & Garden > Decor > Artificial Flora > Artificial Flowering Plants,Artificial Flowers,"Floral Decor, Hanging Flowers, Wedding Decor, Wisteria",true,Color,pink,product.metafields.shopify.color-pattern,,,,,,,,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Bright_pink_wisteria-style_hanging_petals_with_a_dense_floral_cluster..jpg?v=1778778893,1,Bright pink wisteria-style hanging petals with a dense floral cluster.,false,,,,,other,,pink; purple; red; yellow; green; blue; white; multicolor,fabric,,,,,,other,box,artificial,,,,long,balcony,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Bright_pink_wisteria-style_hanging_petals_with_a_dense_floral_cluster..jpg?v=1778778893,kg,,,active
artificial-floral-hanging-catalog,,,,,,,,,purple,,,,,,,,,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Deep_purple_violet_hanging_floral_arrangement..jpg?v=1778778962,2,Deep purple/violet hanging floral arrangement.,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0813/8561/9682/files/Deep_purple_violet_hanging_floral_arrangement..jpg?v=1778778962,kg,,,
